date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:56:19	85953/85953	---M--	200	added ('OK')	image/jpeg	etag:%22637696c1-14fc1%22	http://docs.donkeycar.com/assets/build_hardware/Remove--good.jpg	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/build_hardware/Remove--good.jpg	(from http://docs.donkeycar.com/guide/build_hardware/)
09:56:33	84256/84256	---M--	200	added ('OK')	image/jpeg	etag:%22637696c1-14920%22	http://docs.donkeycar.com/assets/build_hardware/Remove--bad.jpg	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/build_hardware/Remove--bad.jpg	(from http://docs.donkeycar.com/guide/build_hardware/)
09:56:59	155235/155235	---M--	200	added ('OK')	image/png	etag:%22637696c1-25e63%22	http://docs.donkeycar.com/assets/build_hardware/6a.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/build_hardware/6a.png	(from http://docs.donkeycar.com/guide/build_hardware/)
09:57:22	138724/138724	---M--	200	added ('OK')	image/png	etag:%22637696c1-21de4%22	http://docs.donkeycar.com/assets/build_hardware/6b.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/build_hardware/6b.png	(from http://docs.donkeycar.com/guide/build_hardware/)
09:57:41	2842479/2842479	---M--	200	added ('OK')	image/png	etag:%22637696c1-2b5f6f%22	http://docs.donkeycar.com/assets/HW_Video.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/HW_Video.png	(from http://docs.donkeycar.com/guide/build_hardware/)
09:57:52	179973/179973	---M--	200	added ('OK')	image/png	etag:%22637696c1-2bf05%22	http://docs.donkeycar.com/assets/build_hardware/7a.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/build_hardware/7a.png	(from http://docs.donkeycar.com/guide/build_hardware/)
09:58:15	209795/209795	---M--	200	added ('OK')	image/png	etag:%22637696c1-33383%22	http://docs.donkeycar.com/assets/build_hardware/7b.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/build_hardware/7b.png	(from http://docs.donkeycar.com/guide/build_hardware/)
09:59:45	543635/543635	---M--	200	added ('OK')	image/png	etag:%22637696c1-84b93%22	http://docs.donkeycar.com/assets/build_hardware/donkey2.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/build_hardware/donkey2.png	(from http://docs.donkeycar.com/guide/build_hardware/)
09:59:49	4617/4617	---M--	200	added ('OK')	image/png	etag:%22637696c1-1209%22	http://docs.donkeycar.com/assets/logos/linux_logo.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/logos/linux_logo.png	(from http://docs.donkeycar.com/guide/install_software/)
09:59:53	13565/13565	---M-Z	200	added ('OK')	text/html	etag:W/%22637696c1-34fd%22	http://docs.donkeycar.com/guide/host_pc/setup_ubuntu/	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/guide/host_pc/setup_ubuntu/index.html	(from http://docs.donkeycar.com/guide/install_software/)
09:59:56	944/944	---M--	200	added ('OK')	image/png	etag:%22637696c1-3b0%22	http://docs.donkeycar.com/assets/logos/windows_logo.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/logos/windows_logo.png	(from http://docs.donkeycar.com/guide/install_software/)
09:59:57	19716/19716	---M-Z	200	added ('OK')	text/html	etag:W/%22637696c1-4d04%22	http://docs.donkeycar.com/guide/host_pc/setup_windows/	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/guide/host_pc/setup_windows/index.html	(from http://docs.donkeycar.com/guide/install_software/)
09:59:58	1587/1587	---M--	200	added ('OK')	image/jpeg	etag:%22637696c1-633%22	http://docs.donkeycar.com/assets/logos/apple_logo.jpg	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/logos/apple_logo.jpg	(from http://docs.donkeycar.com/guide/install_software/)
10:00:00	12149/12149	---M-Z	200	added ('OK')	text/html	etag:W/%22637696c1-2f75%22	http://docs.donkeycar.com/guide/host_pc/setup_mac/	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/guide/host_pc/setup_mac/index.html	(from http://docs.donkeycar.com/guide/install_software/)
10:00:03	3598/3598	---M--	200	added ('OK')	image/png	etag:%22637696c1-e0e%22	http://docs.donkeycar.com/assets/logos/rpi_logo.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/logos/rpi_logo.png	(from http://docs.donkeycar.com/guide/install_software/)
10:00:06	23333/23333	---M-Z	200	added ('OK')	text/html	etag:W/%22637696c1-5b25%22	http://docs.donkeycar.com/guide/robot_sbc/setup_raspberry_pi/	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/guide/robot_sbc/setup_raspberry_pi/index.html	(from http://docs.donkeycar.com/guide/install_software/)
10:00:08	2796/2796	---M--	200	added ('OK')	image/png	etag:%22637696c1-aec%22	http://docs.donkeycar.com/assets/logos/nvidia_logo.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/logos/nvidia_logo.png	(from http://docs.donkeycar.com/guide/install_software/)
10:00:09	16819/16819	---M-Z	200	added ('OK')	text/html	etag:W/%22637696c1-41b3%22	http://docs.donkeycar.com/guide/robot_sbc/setup_jetson_nano/	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/guide/robot_sbc/setup_jetson_nano/index.html	(from http://docs.donkeycar.com/guide/install_software/)
10:00:10	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Nov%202022%2013:00:10%20GMT	http://docs.donkeycar.com/guide/robot_sbc/intelt265	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/guide/robot_sbc/intelt265	(from http://docs.donkeycar.com/guide/install_software/)
10:00:11	12895/12895	---M-Z	200	added ('OK')	text/html	etag:W/%22637696c1-325f%22	http://docs.donkeycar.com/guide/robot_sbc/intelt265/	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/guide/robot_sbc/intelt265/index.html	(from http://docs.donkeycar.com/guide/install_software/)
10:00:12	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Nov%202022%2013:00:12%20GMT	http://docs.donkeycar.com/guide/robot_sbc/tensorrt_jetson_nano	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/guide/robot_sbc/tensorrt_jetson_nano	(from http://docs.donkeycar.com/guide/install_software/)
10:00:13	13770/13770	---M-Z	200	added ('OK')	text/html	etag:W/%22637696c1-35ca%22	http://docs.donkeycar.com/guide/robot_sbc/tensorrt_jetson_nano/	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/guide/robot_sbc/tensorrt_jetson_nano/index.html	(from http://docs.donkeycar.com/guide/install_software/)
10:00:14	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Nov%202022%2013:00:14%20GMT	http://docs.donkeycar.com/guide/create_application	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/guide/create_application	(from http://docs.donkeycar.com/guide/install_software/)
10:00:17	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Nov%202022%2013:00:16%20GMT	http://docs.donkeycar.com/guide/calibrate	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/guide/calibrate	(from http://docs.donkeycar.com/guide/create_application/)
10:03:48	2131075/2131075	---M--	200	added ('OK')	image/png	etag:%22637696c1-208483%22	http://docs.donkeycar.com/assets/build_hardware/Desert_Monster_adapter.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/build_hardware/Desert_Monster_adapter.png	(from http://docs.donkeycar.com/guide/build_hardware/)
10:03:49	8747/8747	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22637696c1-222b%22	http://docs.donkeycar.com/guide/parts/rc_hat.md/	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/guide/parts/rc_hat.md/index.html	(from http://docs.donkeycar.com/guide/calibrate/)
10:03:52	16016/16016	---M--	200	added ('OK')	image/png	etag:%22637696c1-3e90%22	http://docs.donkeycar.com/assets/calibration_graph.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/calibration_graph.png	(from http://docs.donkeycar.com/guide/calibrate/)
10:03:52	8747/8747	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22637696c1-222b%22	http://docs.donkeycar.com/guide/calibrate/build_hardware.md/	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/guide/calibrate/build_hardware.md/index.html	(from http://docs.donkeycar.com/guide/calibrate/)
10:03:53	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Nov%202022%2013:03:53%20GMT	http://docs.donkeycar.com/guide/get_driving	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/guide/get_driving	(from http://docs.donkeycar.com/guide/calibrate/)
10:03:53	8747/8747	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22637696c1-222b%22	http://docs.donkeycar.com/guide/parts/rc_hat/	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/guide/parts/rc_hat/index.html	(from http://docs.donkeycar.com/guide/calibrate/)
10:03:54	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Nov%202022%2013:03:54%20GMT	http://docs.donkeycar.com/guide/calibrate	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/guide/calibrate	(from http://docs.donkeycar.com/guide/get_driving/)
10:04:25	189863/189863	---M--	200	added ('OK')	image/png	etag:%22637696c1-2e5a7%22	http://docs.donkeycar.com/assets/web_controller.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/web_controller.png	(from http://docs.donkeycar.com/guide/get_driving/)
10:04:25	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Nov%202022%2013:04:25%20GMT	http://docs.donkeycar.com/guide/deep_learning/train_autopilot	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/guide/deep_learning/train_autopilot.4e.delayed	(from http://docs.donkeycar.com/guide/get_driving/)
10:04:26	21967/21967	---M-Z	200	added ('OK')	text/html	etag:W/%22637696c1-55cf%22	http://docs.donkeycar.com/guide/deep_learning/train_autopilot/	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/guide/deep_learning/train_autopilot/index.html	(from http://docs.donkeycar.com/guide/get_driving/)
10:04:26	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Nov%202022%2013:04:26%20GMT	http://docs.donkeycar.com/guide/path_follow/path_follow	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/guide/path_follow/path_follow	(from http://docs.donkeycar.com/guide/get_driving/)
10:04:27	24097/24097	---M-Z	200	added ('OK')	text/html	etag:W/%22637696c1-5e21%22	http://docs.donkeycar.com/guide/path_follow/path_follow/	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/guide/path_follow/path_follow/index.html	(from http://docs.donkeycar.com/guide/get_driving/)
10:04:28	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Nov%202022%2013:04:28%20GMT	http://docs.donkeycar.com/guide/create_application	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/guide/create_application	(from http://docs.donkeycar.com/guide/train_autopilot/)
10:05:24	5510855/5510855	---M--	200	added ('OK')	image/png	etag:%22637696c1-5416c7%22	http://docs.donkeycar.com/assets/Jetbot_Assembled.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/Jetbot_Assembled.png	(from http://docs.donkeycar.com/guide/build_hardware/)
10:06:35	764762/764762	---M--	200	added ('OK')	image/png	etag:%22637696c1-bab5a%22	http://docs.donkeycar.com/assets/ui-tub-manager.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/ui-tub-manager.png	(from http://docs.donkeycar.com/utility/ui/)
10:07:30	6331742/6331742	---M--	200	added ('OK')	image/png	etag:%22637696c1-609d5e%22	http://docs.donkeycar.com/assets/Servo_Wiring.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/Servo_Wiring.png	(from http://docs.donkeycar.com/guide/build_hardware/)
10:08:18	1064577/1064577	---M--	200	added ('OK')	image/png	etag:%22637696c1-103e81%22	http://docs.donkeycar.com/assets/ui-tub-manager-2.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/ui-tub-manager-2.png	(from http://docs.donkeycar.com/utility/ui/)
10:08:26	689274/689274	---M--	200	added ('OK')	image/png	etag:%22637696c1-a847a%22	http://docs.donkeycar.com/assets/ui-trainer.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/ui-trainer.png	(from http://docs.donkeycar.com/utility/ui/)
10:08:31	21867/21867	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/J5-zHNeNebQ/0.jpg	C:/My%20Web%20Sites/Site_maia/img.youtube.com/vi/J5-zHNeNebQ/0.jpg	(from http://docs.donkeycar.com/utility/ui/)
10:08:32	8747/8747	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22637696c1-222b%22	http://docs.donkeycar.com/docs/assets/sim_screen_shot.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/docs/assets/sim_screen_shot.57.delayed	(from http://docs.donkeycar.com/guide/deep_learning/simulator/)
10:08:32	8747/8747	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22637696c1-222b%22	http://docs.donkeycar.com/docs/guide/install_software.md	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/docs/guide/install_software.md	(from http://docs.donkeycar.com/guide/deep_learning/simulator/)
10:08:33	8747/8747	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22637696c1-222b%22	http://docs.donkeycar.com/docs/assets/virtual_race_league.jpg	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/docs/assets/virtual_race_league.jpg	(from http://docs.donkeycar.com/guide/deep_learning/virtual_race_league/)
10:08:33	8747/8747	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22637696c1-222b%22	http://docs.donkeycar.com/docs/guide/deep_learning/simulator.md	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/docs/guide/deep_learning/simulator.md	(from http://docs.donkeycar.com/guide/deep_learning/virtual_race_league/)
10:08:33	8747/8747	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22637696c1-222b%22	http://docs.donkeycar.com/docs/assets/mobile_app/cover.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/docs/assets/mobile_app/cover.png	(from http://docs.donkeycar.com/guide/deep_learning/mobile_app/)
10:08:34	8747/8747	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22637696c1-222b%22	http://docs.donkeycar.com/docs/assets/mobile_app/search-vehicle.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/docs/assets/mobile_app/search-vehicle.png	(from http://docs.donkeycar.com/guide/deep_learning/mobile_app/)
10:08:34	8747/8747	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22637696c1-222b%22	http://docs.donkeycar.com/docs/assets/mobile_app/calibration.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/docs/assets/mobile_app/calibration.png	(from http://docs.donkeycar.com/guide/deep_learning/mobile_app/)
10:08:34	8747/8747	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22637696c1-222b%22	http://docs.donkeycar.com/docs/assets/mobile_app/drive-ui.gif	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/docs/assets/mobile_app/drive-ui.gif	(from http://docs.donkeycar.com/guide/deep_learning/mobile_app/)
10:08:35	8747/8747	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22637696c1-222b%22	http://docs.donkeycar.com/docs/assets/mobile_app/drive-summary.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/docs/assets/mobile_app/drive-summary.png	(from http://docs.donkeycar.com/guide/deep_learning/mobile_app/)
10:08:35	8747/8747	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22637696c1-222b%22	http://docs.donkeycar.com/docs/assets/mobile_app/data.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/docs/assets/mobile_app/data.png	(from http://docs.donkeycar.com/guide/deep_learning/mobile_app/)
10:08:35	8747/8747	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22637696c1-222b%22	http://docs.donkeycar.com/docs/assets/mobile_app/train.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/docs/assets/mobile_app/train.png	(from http://docs.donkeycar.com/guide/deep_learning/mobile_app/)
10:08:35	8747/8747	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22637696c1-222b%22	http://docs.donkeycar.com/docs/assets/mobile_app/autopilot.gif	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/docs/assets/mobile_app/autopilot.gif	(from http://docs.donkeycar.com/guide/deep_learning/mobile_app/)
10:08:36	8747/8747	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22637696c1-222b%22	http://docs.donkeycar.com/docs/assets/mobile_app/advanced-configuration.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/docs/assets/mobile_app/advanced-configuration.png	(from http://docs.donkeycar.com/guide/deep_learning/mobile_app/)
10:08:36	8747/8747	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22637696c1-222b%22	http://docs.donkeycar.com/docs/guide/robot_sbc/setup_raspberry_pi.md	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/docs/guide/robot_sbc/setup_raspberry_pi.md	(from http://docs.donkeycar.com/guide/deep_learning/mobile_app/)
10:08:37	26611/26611	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22637696c1-67f3%22	http://docs.donkeycar.com/assets/parts/Servomotor_Timing_Diagram.svg	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/parts/Servomotor_Timing_Diagram.svg	(from http://docs.donkeycar.com/parts/actuators/)
10:08:42	29880/29880	---M--	200	added ('OK')	image/jpeg	etag:%22637696c1-74b8%22	http://docs.donkeycar.com/assets/Arduino_actuator_blk_dgm.jpg	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/Arduino_actuator_blk_dgm.jpg	(from http://docs.donkeycar.com/parts/actuators/)
10:09:11	174858/174858	---M--	200	added ('OK')	image/jpeg	etag:%22637696c1-2ab0a%22	http://docs.donkeycar.com/assets/Arduino_firmata_sketch.jpg	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/Arduino_firmata_sketch.jpg	(from http://docs.donkeycar.com/parts/actuators/)
10:09:32	454728/454728	---M--	200	added ('OK')	image/png	etag:%22637696c1-6f048%22	http://docs.donkeycar.com/assets/ui-car-connector-1.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/ui-car-connector-1.png	(from http://docs.donkeycar.com/utility/ui/)
10:10:29	481996/481996	---M--	200	added ('OK')	image/png	etag:%22637696c1-75acc%22	http://docs.donkeycar.com/assets/ArduinoWiring.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/ArduinoWiring.png	(from http://docs.donkeycar.com/parts/actuators/)
10:11:14	625010/625010	---M--	200	added ('OK')	image/jpeg	etag:%22637696c1-98972%22	http://docs.donkeycar.com/assets/rc_hat.jpg	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/rc_hat.jpg	(from http://docs.donkeycar.com/parts/controllers/)
10:11:48	1586062/1586062	---M--	200	added ('OK')	image/png	etag:%22637696c1-18338e%22	http://docs.donkeycar.com/assets/ui-pilot-arena.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/ui-pilot-arena.png	(from http://docs.donkeycar.com/utility/ui/)
10:12:32	472497/472497	---M--	200	added ('OK')	image/jpeg	etag:%22637696c1-735b1%22	http://docs.donkeycar.com/assets/encoder1.jpg	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/encoder1.jpg	(from http://docs.donkeycar.com/parts/odometry/)
10:12:41	321911/321911	---M--	200	added ('OK')	image/jpeg	etag:%22637696c1-4e977%22	http://docs.donkeycar.com/assets/encoder2.jpg	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/encoder2.jpg	(from http://docs.donkeycar.com/parts/odometry/)
10:14:30	656099/656099	---M--	200	added ('OK')	image/jpeg	etag:%22637696c1-a02e3%22	http://docs.donkeycar.com/assets/encoder_inplace.jpg	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/encoder_inplace.jpg	(from http://docs.donkeycar.com/parts/odometry/)
10:14:35	1503135/1503135	---M--	200	added ('OK')	image/jpeg	etag:%22637696c1-16ef9f%22	http://docs.donkeycar.com/assets/driveshaft.jpg	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/driveshaft.jpg	(from http://docs.donkeycar.com/parts/odometry/)
10:15:31	5589411/5589411	---M--	200	added ('OK')	image/gif	etag:%22637696c1-5549a3%22	http://docs.donkeycar.com/assets/fine_calibration.gif	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/fine_calibration.gif	(from http://docs.donkeycar.com/guide/calibrate/)
10:15:40	1154583/1154583	---M--	200	added ('OK')	image/jpeg	etag:%22637696c1-119e17%22	http://docs.donkeycar.com/assets/cuthere.jpg	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/cuthere.jpg	(from http://docs.donkeycar.com/parts/odometry/)
10:16:24	700943/700943	---M--	200	added ('OK')	image/jpeg	etag:%22637696c1-ab20f%22	http://docs.donkeycar.com/assets/encoder_wiring.jpg	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/encoder_wiring.jpg	(from http://docs.donkeycar.com/parts/odometry/)
10:18:18	973623/973623	---M--	200	added ('OK')	image/jpeg	etag:%22637696c1-edb37%22	http://docs.donkeycar.com/assets/rc.jpg	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/rc.jpg	(from http://docs.donkeycar.com/parts/rc/)
10:18:33	88544/88544	---M--	200	added ('OK')	image/png	etag:%22637696c1-159e0%22	http://docs.donkeycar.com/assets/lidar_angle.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/lidar_angle.png	(from http://docs.donkeycar.com/parts/lidar/)
10:18:52	919360/919360	---M--	200	added ('OK')	image/jpeg	etag:%22637696c1-e0740%22	http://docs.donkeycar.com/assets/lidar.jpg	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/lidar.jpg	(from http://docs.donkeycar.com/parts/lidar/)
10:19:07	91988/91988	---M--	200	added ('OK')	image/png	etag:%22637696c1-16754%22	http://docs.donkeycar.com/assets/parts/voice_control/alexa_overview.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/parts/voice_control/alexa_overview.png	(from http://docs.donkeycar.com/parts/voice_control/)
10:19:11	17401/17401	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/Q3kYmy0yjmc/0.jpg	C:/My%20Web%20Sites/Site_maia/img.youtube.com/vi/Q3kYmy0yjmc/0.jpg	(from http://docs.donkeycar.com/parts/voice_control/)
10:19:50	1630434/1630434	---M--	200	added ('OK')	image/png	etag:%22637696c1-18e0e2%22	http://docs.donkeycar.com/assets/rc.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/rc.png	(from http://docs.donkeycar.com/parts/rc/)
10:19:51	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Nov%202022%2013:19:51%20GMT	http://docs.donkeycar.com/parts/about	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/parts/about.79.delayed	(from http://docs.donkeycar.com/dev_guide/contribute/)
10:19:51	8747/8747	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22637696c1-222b%22	http://docs.donkeycar.com/docs/dev_guide/docs	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/docs/dev_guide/docs	(from http://docs.donkeycar.com/dev_guide/contribute/)
10:20:49	2351966/2351966	---M--	200	added ('OK')	image/png	etag:%22637696c1-23e35e%22	http://docs.donkeycar.com/assets/parts/rchat.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/parts/rchat.png	(from http://docs.donkeycar.com/parts/rc/)
10:20:52	8747/8747	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22637696c1-222b%22	http://docs.donkeycar.com/cars/supported_cars/assets/Latrax.jpg	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/cars/supported_cars/assets/Latrax.7c.delayed	(from http://docs.donkeycar.com/cars/supported_cars/)
10:20:58	881760/881760	---M--	200	added ('OK')	image/jpeg	etag:%22080e666e2682eae42766680adb2db6c7%22	https://cdn-shop.adafruit.com/1200x900/3527-04.jpg	C:/My%20Web%20Sites/Site_maia/cdn-shop.adafruit.com/1200x900/3527-04.jpg	(from http://docs.donkeycar.com/parts/oled/)
10:21:24	191323/191323	---M--	200	added ('OK')	image/jpeg	etag:%22637696c1-2eb5b%22	http://docs.donkeycar.com/assets/screw_assy.jpg	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/screw_assy.jpg	(from http://docs.donkeycar.com/cars/supported_cars/)
10:21:28	8747/8747	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22637696c1-222b%22	http://docs.donkeycar.com/roll_your_own/	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/roll_your_own/index.html	(from http://docs.donkeycar.com/cars/supported_cars/)
10:22:00	1063550/1063550	---M--	200	added ('OK')	video/mp4	etag:%22637696c1-103a7e%22	http://docs.donkeycar.com/assets/parts/stop_sign_detection/demo.mp4	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/parts/stop_sign_detection/demo.mp4	(from http://docs.donkeycar.com/parts/stop_sign_detection/)
10:23:51	1491110/1491110	---M--	200	added ('OK')	image/png	etag:%22637696c1-16c0a6%22	http://docs.donkeycar.com/assets/build_hardware/Desert_Monster.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/build_hardware/Desert_Monster.png	(from http://docs.donkeycar.com/cars/supported_cars/)
10:24:10	1176024/1176024	---M--	200	added ('OK')	image/png	etag:%22637696c1-11f1d8%22	http://docs.donkeycar.com/assets/build_hardware/TT01.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/build_hardware/TT01.png	(from http://docs.donkeycar.com/cars/supported_cars/)
10:24:12	126855/126855	---M--	200	added ('OK')	image/png	etag:%22637696c1-1ef87%22	http://docs.donkeycar.com/assets/build_hardware/3a.png	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/assets/build_hardware/3a.png	(from http://docs.donkeycar.com/support/legacy/)
10:24:13	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Nov%202022%2013:24:13%20GMT	http://docs.donkeycar.com/guide/create_application	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/guide/create_application.83.delayed	(from http://docs.donkeycar.com/guide/robot_sbc/setup_jetson_nano/)
10:24:14	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Nov%202022%2013:24:14%20GMT	http://docs.donkeycar.com/utility/ui	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/utility/ui	(from http://docs.donkeycar.com/guide/deep_learning/train_autopilot/)
10:24:14	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Nov%202022%2013:24:14%20GMT	http://docs.donkeycar.com/parts/keras	C:/My%20Web%20Sites/Site_maia/docs.donkeycar.com/parts/keras	(from http://docs.donkeycar.com/guide/deep_learning/train_autopilot/)
